Count	Date	Time	Lat	Long	Speed	Altitude	GSR
174	2/6/2018	14:43:48	51.546799	-0.022959	3.72	39.30	355
175	2/6/2018	14:43:49	51.546791	-0.022970	3.65	39.30	350
176	2/6/2018	14:43:49	51.546791	-0.022970	3.65	39.50	354
177	2/6/2018	14:43:50	51.546783	-0.022977	2.67	39.50	350
178	2/6/2018	14:43:50	51.546783	-0.022977	2.67	39.30	355
179	2/6/2018	14:43:51	51.546776	-0.022986	3.26	39.30	351
180	2/6/2018	14:43:51	51.546776	-0.022986	3.26	39.50	355
181	2/6/2018	14:43:52	51.546764	-0.022999	1.80	39.50	351
182	2/6/2018	14:43:52	51.546764	-0.022999	1.80	41.10	356
183	2/6/2018	14:43:53	51.546757	-0.023002	1.98	41.10	351
184	2/6/2018	14:43:53	51.546757	-0.023002	1.98	41.30	354
185	2/6/2018	14:43:54	51.546749	-0.023010	2.85	41.30	351
186	2/6/2018	14:43:54	51.546749	-0.023010	2.85	42.10	352
187	2/6/2018	14:43:55	51.546741	-0.023020	2.06	42.10	349
188	2/6/2018	14:43:55	51.546741	-0.023020	2.06	42.80	354
189	2/6/2018	14:43:56	51.546734	-0.023032	5.39	42.80	349
190	2/6/2018	14:43:56	51.546734	-0.023032	5.39	42.00	353
191	2/6/2018	14:43:57	51.546726	-0.023045	4.32	42.00	350
192	2/6/2018	14:43:57	51.546726	-0.023045	4.32	41.60	355
193	2/6/2018	14:43:58	51.546715	-0.023060	4.20	41.60	350
194	2/6/2018	14:43:58	51.546715	-0.023060	4.20	41.40	355
195	2/6/2018	14:43:59	51.546711	-0.023082	5.17	41.40	349
196	2/6/2018	14:43:59	51.546711	-0.023082	5.17	40.20	353
197	2/6/2018	14:44:0	51.546707	-0.023094	3.17	40.20	350
198	2/6/2018	14:44:0	51.546707	-0.023094	3.17	40.60	349
199	2/6/2018	14:44:1	51.546703	-0.023104	2.74	40.60	350
200	2/6/2018	14:44:1	51.546703	-0.023104	2.74	40.60	354
201	2/6/2018	14:44:2	51.546696	-0.023115	3.74	40.60	351
202	2/6/2018	14:44:2	51.546696	-0.023115	3.74	40.80	353
203	2/6/2018	14:44:3	51.546692	-0.023123	2.69	40.80	349
204	2/6/2018	14:44:3	51.546692	-0.023123	2.69	41.50	352
205	2/6/2018	14:44:4	51.546684	-0.023134	3.59	41.50	351
206	2/6/2018	14:44:4	51.546684	-0.023134	3.59	41.40	355
207	2/6/2018	14:44:5	51.546680	-0.023146	4.11	41.40	351
208	2/6/2018	14:44:5	51.546680	-0.023146	4.11	41.50	350
209	2/6/2018	14:44:6	51.546673	-0.023159	3.69	41.50	348
210	2/6/2018	14:44:6	51.546673	-0.023159	3.69	41.30	352
211	2/6/2018	14:44:7	51.546669	-0.023169	3.26	41.30	347
212	2/6/2018	14:44:7	51.546669	-0.023169	3.26	41.70	353
213	2/6/2018	14:44:8	51.546661	-0.023179	3.54	41.70	347
214	2/6/2018	14:44:8	51.546661	-0.023179	3.54	42.10	351
215	2/6/2018	14:44:9	51.546654	-0.023193	4.65	42.10	348
216	2/6/2018	14:44:9	51.546654	-0.023193	4.65	42.30	353
217	2/6/2018	14:44:10	51.546650	-0.023201	2.98	42.30	349
218	2/6/2018	14:44:10	51.546650	-0.023201	2.98	42.90	353
219	2/6/2018	14:44:11	51.546642	-0.023221	5.26	42.90	347
220	2/6/2018	14:44:11	51.546642	-0.023221	5.26	42.30	355
221	2/6/2018	14:44:12	51.546638	-0.023236	4.07	42.30	347
222	2/6/2018	14:44:13	51.546631	-0.023249	3.87	42.30	348
223	2/6/2018	14:44:14	51.546627	-0.023261	3.44	42.30	348
224	2/6/2018	14:44:14	51.546627	-0.023261	3.44	42.40	353
225	2/6/2018	14:44:15	51.546623	-0.023275	3.80	42.40	351
226	2/6/2018	14:44:15	51.546623	-0.023275	3.80	42.30	351
227	2/6/2018	14:44:16	51.546619	-0.023292	4.43	42.30	347
228	2/6/2018	14:44:16	51.546619	-0.023292	4.43	41.90	351
229	2/6/2018	14:44:17	51.546623	-0.023306	3.56	41.90	347
230	2/6/2018	14:44:17	51.546623	-0.023306	3.56	41.10	352
231	2/6/2018	14:44:18	51.546623	-0.023317	2.17	41.10	345
232	2/6/2018	14:44:19	51.546619	-0.023333	4.04	41.10	346
233	2/6/2018	14:44:19	51.546619	-0.023333	4.04	39.60	352
234	2/6/2018	14:44:20	51.546619	-0.023348	3.57	39.60	346
235	2/6/2018	14:44:20	51.546619	-0.023348	3.57	38.90	354
236	2/6/2018	14:44:21	51.546619	-0.023357	3.32	38.90	350
237	2/6/2018	14:44:21	51.546619	-0.023357	3.32	38.80	351
238	2/6/2018	14:44:22	51.546619	-0.023366	3.04	38.80	350
239	2/6/2018	14:44:22	51.546619	-0.023366	3.04	38.40	351
240	2/6/2018	14:44:23	51.546619	-0.023377	2.96	38.40	350
241	2/6/2018	14:44:23	51.546619	-0.023377	2.96	38.00	351
242	2/6/2018	14:44:24	51.546619	-0.023390	3.69	38.00	347
243	2/6/2018	14:44:24	51.546619	-0.023390	3.69	37.50	352
244	2/6/2018	14:44:25	51.546612	-0.023409	5.65	37.50	350
245	2/6/2018	14:44:25	51.546612	-0.023409	5.65	36.40	352
246	2/6/2018	14:44:26	51.546608	-0.023427	4.85	36.40	347
247	2/6/2018	14:44:27	51.546600	-0.023443	4.72	36.40	344
248	2/6/2018	14:44:28	51.546593	-0.023457	4.74	36.40	349
249	2/6/2018	14:44:28	51.546593	-0.023457	4.74	34.80	352
250	2/6/2018	14:44:29	51.546593	-0.023470	4.22	34.80	349
251	2/6/2018	14:44:29	51.546593	-0.023470	4.22	34.80	352
252	2/6/2018	14:44:30	51.546585	-0.023484	4.94	34.80	347
253	2/6/2018	14:44:30	51.546585	-0.023484	4.94	34.70	349
254	2/6/2018	14:44:31	51.546581	-0.023495	4.04	34.70	345
255	2/6/2018	14:44:31	51.546581	-0.023495	4.04	35.00	350
256	2/6/2018	14:44:32	51.546577	-0.023510	4.04	35.00	345
257	2/6/2018	14:44:32	51.546577	-0.023510	4.04	34.80	351
258	2/6/2018	14:44:33	51.546570	-0.023526	4.04	34.80	346
259	2/6/2018	14:44:33	51.546570	-0.023526	4.04	34.40	353
260	2/6/2018	14:44:34	51.546570	-0.023547	4.15	34.40	345
261	2/6/2018	14:44:34	51.546570	-0.023547	4.15	33.80	352
262	2/6/2018	14:44:35	51.546562	-0.023566	4.20	33.80	346
263	2/6/2018	14:44:35	51.546562	-0.023566	4.20	33.30	350
264	2/6/2018	14:44:36	51.546562	-0.023587	4.06	33.30	348
265	2/6/2018	14:44:36	51.546562	-0.023587	4.06	32.10	352
266	2/6/2018	14:44:37	51.546555	-0.023605	4.33	32.10	345
267	2/6/2018	14:44:37	51.546555	-0.023605	4.33	31.70	349
268	2/6/2018	14:44:38	51.546547	-0.023623	4.24	31.70	349
269	2/6/2018	14:44:38	51.546547	-0.023623	4.24	30.90	347
270	2/6/2018	14:44:39	51.546539	-0.023642	4.54	30.90	347
271	2/6/2018	14:44:39	51.546539	-0.023642	4.54	30.20	351
272	2/6/2018	14:44:40	51.546532	-0.023658	4.24	30.20	348
273	2/6/2018	14:44:40	51.546532	-0.023658	4.24	29.80	348
274	2/6/2018	14:44:41	51.546524	-0.023678	4.54	29.80	347
275	2/6/2018	14:44:41	51.546524	-0.023678	4.54	29.00	347
276	2/6/2018	14:44:42	51.546513	-0.023697	4.70	29.00	349
277	2/6/2018	14:44:42	51.546513	-0.023697	4.70	28.30	352
278	2/6/2018	14:44:43	51.546505	-0.023717	4.26	28.30	348
279	2/6/2018	14:44:43	51.546505	-0.023717	4.26	27.40	351
280	2/6/2018	14:44:44	51.546497	-0.023736	4.19	27.40	348
281	2/6/2018	14:44:45	51.546490	-0.023751	3.78	27.40	345
282	2/6/2018	14:44:46	51.546482	-0.023767	3.33	27.40	343
283	2/6/2018	14:44:46	51.546482	-0.023767	3.33	25.00	352
284	2/6/2018	14:44:47	51.546478	-0.023780	2.94	25.00	349
285	2/6/2018	14:44:47	51.546478	-0.023780	2.94	24.00	354
286	2/6/2018	14:44:48	51.546471	-0.023787	3.11	24.00	346
287	2/6/2018	14:44:48	51.546471	-0.023787	3.11	23.30	349
288	2/6/2018	14:44:49	51.546459	-0.023791	3.13	23.30	347
289	2/6/2018	14:44:50	51.546448	-0.023795	3.56	23.30	348
290	2/6/2018	14:44:51	51.546440	-0.023801	3.48	23.30	345
