Count,Date,Time,Lat,Long,Speed,Altitude,GSR,normalised_gsr,time_audio,rms,centroid_hz,bandwidth_hz,flatness
1937,27/5/2018,15:38:14,51.547714,-0.025558,4.26,4.4,502,-0.2473681160540093,14.173170731707318,68.99724606987908,2.25511629348151,4.777535564821046,3.686185063112167e-10
1938,27/5/2018,15:38:15,51.547722,-0.025564,4.7,4.4,500,-0.2869671038652477,14.18048780487805,69.19591267952109,2.3736384734355056,4.918056057488546,3.740283176891415e-10
1939,27/5/2018,15:38:16,51.547729,-0.025575,4.44,4.4,501,-0.2671676099596285,14.187804878048782,69.19997325521324,2.479571915778193,5.0530937032225225,3.838589579911657e-10
1940,27/5/2018,15:38:16,51.547729,-0.025575,4.44,4.8,503,-0.2275686221483901,14.195121951219512,65.94738272123192,2.37483806544165,5.096378183919279,4.676703332638935e-10
1941,27/5/2018,15:38:17,51.547737,-0.025583,4.0,4.8,501,-0.2671676099596285,14.202439024390245,62.69479218724983,2.2701042151050816,5.139662664616047,5.514817085366417e-10
1942,27/5/2018,15:38:18,51.547749,-0.025589,4.06,4.8,505,-0.18796963433715172,14.209756097560977,59.44220165326773,2.165370364768513,5.182947145312815,6.352930838093899e-10
1943,27/5/2018,15:38:19,51.547756,-0.025592,3.54,4.8,504,-0.2077691282427709,14.217073170731709,58.973259834981526,2.163191376734952,5.078028719016233,5.567582685825003e-10
1944,27/5/2018,15:38:20,51.547764,-0.025596,4.44,4.8,503,-0.2275686221483901,14.22439024390244,58.87318364003809,2.1746020931051535,4.953471694874679,4.567107070028685e-10
1945,27/5/2018,15:38:20,51.547764,-0.025596,4.44,5.8,503,-0.2275686221483901,14.231707317073171,58.77310744509464,2.186012809475358,4.828914670733094,3.566631454232124e-10
1946,27/5/2018,15:38:21,51.547771,-0.0256,4.78,5.8,501,-0.2671676099596285,14.239024390243904,61.6663016884069,2.187144212677476,4.7761203173479005,3.1546807226968225e-10
1947,27/5/2018,15:38:21,51.547771,-0.0256,4.78,6.4,503,-0.2275686221483901,14.246341463414636,65.78447942381278,2.1840688496682836,4.752694538850433,2.983581355172076e-10
1948,27/5/2018,15:38:22,51.547783,-0.025604,5.07,6.4,502,-0.2473681160540093,14.253658536585366,69.90265715921768,2.180993486659092,4.729268760352971,2.812481987647371e-10
1949,27/5/2018,15:38:22,51.547783,-0.025604,5.07,6.7,502,-0.2473681160540093,14.260975609756098,74.65605154597183,2.206776635206068,4.712625787458584,2.573002215748486e-10
1950,27/5/2018,15:38:23,51.547798,-0.025606,5.35,6.7,499,-0.3067665977708669,14.26829268292683,79.95888057787312,2.25752113516391,4.701849645009717,2.2743763822144453e-10
1951,27/5/2018,15:38:23,51.547798,-0.025606,5.35,7.0,500,-0.2869671038652477,14.275609756097563,85.26170960977441,2.308265635121752,4.691073502560849,1.9757505486804045e-10
1952,27/5/2018,15:38:24,51.54781,-0.02561,5.15,7.0,499,-0.3067665977708669,14.282926829268293,89.18076825723429,2.3290152397713135,4.667709808733936,1.6890809952435254e-10
1953,27/5/2018,15:38:24,51.54781,-0.02561,5.15,7.3,500,-0.2869671038652477,14.290243902439025,90.66958016702334,2.297086309535759,4.622239227799329,1.4234096587270804e-10
1954,27/5/2018,15:38:25,51.547825,-0.025609,4.7,7.3,499,-0.3067665977708669,14.297560975609757,92.1583920768124,2.265157379300205,4.576768646864723,1.1577383222106355e-10
1955,27/5/2018,15:38:25,51.547825,-0.025609,4.7,7.7,500,-0.2869671038652477,14.30487804878049,93.02464346914718,2.233156997599047,4.538124856313581,9.706264326564298e-11
1956,27/5/2018,15:38:26,51.547836,-0.025612,4.8,7.7,499,-0.3067665977708669,14.31219512195122,91.22675320578782,2.2008508515255403,4.528695151984376,1.1196963105490779e-10
1957,27/5/2018,15:38:26,51.547836,-0.025612,4.8,7.8,501,-0.2671676099596285,14.319512195121952,89.42886294242803,2.168544705452026,4.519265447655169,1.268766188441762e-10
1958,27/5/2018,15:38:27,51.547848,-0.025618,5.39,7.8,500,-0.2869671038652477,14.326829268292684,87.64207726571607,2.137297218443428,4.510621425622889,1.4188434500989561e-10
1959,27/5/2018,15:38:27,51.547848,-0.025618,5.39,8.3,501,-0.2671676099596285,14.334146341463416,86.53717606532841,2.1710573904301205,4.550222743879948,1.630779777068925e-10
1960,27/5/2018,15:38:28,51.547859,-0.025623,4.43,8.3,500,-0.2869671038652477,14.341463414634147,85.43227486494101,2.2048175624168045,4.589824062136996,1.8427161040388426e-10
1961,27/5/2018,15:38:28,51.547859,-0.025623,4.43,8.5,501,-0.2671676099596285,14.348780487804879,84.32737366455333,2.2385777344034965,4.629425380394054,2.0546524310088115e-10
1962,27/5/2018,15:38:29,51.547871,-0.02563,4.74,8.5,499,-0.3067665977708669,14.356097560975611,83.12777094070472,2.2225329001061,4.655103924293909,2.4212078705649484e-10
1963,27/5/2018,15:38:29,51.547871,-0.02563,4.74,8.2,501,-0.2671676099596285,14.363414634146343,81.91048176441214,2.19718648497956,4.678182251454291,2.8166399689301855e-10
1964,27/5/2018,15:38:30,51.547874,-0.025646,4.13,8.2,501,-0.2671676099596285,14.370731707317074,80.69319258811984,2.171840069853026,4.701260578614667,3.2120720672953264e-10
1965,27/5/2018,15:38:30,51.547874,-0.025646,4.13,8.4,502,-0.2473681160540093,14.378048780487806,79.5904775934247,2.2273404600621443,4.8132031427652695,3.860711215092908e-10
1966,27/5/2018,15:38:31,51.547882,-0.025651,3.33,8.4,502,-0.2473681160540093,14.385365853658538,78.54438972981946,2.3227985665744764,4.9690659577707414,4.6344953875477477e-10
1967,27/5/2018,15:38:32,51.547894,-0.025658,4.82,8.4,498,-0.3265660916764861,14.39268292682927,77.49830186621422,2.4182566730868085,5.1249287727762125,5.408279560002587e-10
1968,27/5/2018,15:38:33,51.547901,-0.02567,4.8,8.4,501,-0.2671676099596285,14.4,75.00411558151237,2.4290871305264137,5.108702942031831,5.22828531336614e-10
1969,27/5/2018,15:38:34,51.547913,-0.025681,4.69,8.4,502,-0.2473681160540093,14.407317073170733,71.03754873755476,2.3538708777046202,4.917502832758333,4.07851941195281e-10
1970,27/5/2018,15:38:35,51.547924,-0.025688,4.8,8.4,502,-0.2473681160540093,14.414634146341465,67.07098189359716,2.2786546248828268,4.726302723484835,2.928753510539481e-10
1971,27/5/2018,15:38:35,51.547924,-0.025688,4.8,7.8,503,-0.2275686221483901,14.421951219512197,62.642204898885645,2.242091205925138,4.604976172954226,2.174338694979687e-10
1972,27/5/2018,15:38:36,51.547935,-0.025696,4.63,7.8,503,-0.2275686221483901,14.429268292682927,57.24220151145259,2.286747665719812,4.630472543326299,2.2506616041242663e-10
1973,27/5/2018,15:38:36,51.547935,-0.025696,4.63,8.0,504,-0.2077691282427709,14.43658536585366,51.84219812401823,2.331404125514496,4.655968913698377,2.3269845132688642e-10
1974,27/5/2018,15:38:37,51.547947,-0.025704,5.09,8.0,504,-0.2077691282427709,14.443902439024392,46.51210625524068,2.3665557990989243,4.73086417527942,2.860930671631418e-10
1975,27/5/2018,15:38:37,51.547947,-0.025704,5.09,7.9,504,-0.2077691282427709,14.451219512195122,41.58113399956615,2.3474453615500686,5.087773999349905,6.00741361482336e-10
1976,27/5/2018,15:38:38,51.547958,-0.025711,4.82,7.9,505,-0.18796963433715172,14.458536585365854,36.65016174389041,2.328334924001208,5.444683823420477,9.153896558016067e-10
1977,27/5/2018,15:38:38,51.547958,-0.025711,4.82,7.9,509,-0.10877165871467494,14.465853658536586,31.719189488214678,2.3092244864523472,5.80159364749105,1.2300379501208773e-09
1978,27/5/2018,15:38:39,51.54797,-0.02572,5.22,7.9,507,-0.14837064652591334,14.473170731707318,30.92894135306508,2.3918217422364765,5.954994991990285,1.3137946251740178e-09
1979,27/5/2018,15:38:39,51.54797,-0.02572,5.22,7.8,508,-0.12857115262029412,14.480487804878049,30.241986769728552,2.476956174752303,6.103319660751835,1.39179153098301e-09
1980,27/5/2018,15:38:40,51.547977,-0.025727,2.93,7.8,505,-0.18796963433715172,14.487804878048781,29.555032186391855,2.56209060726815,6.2516443295134225,1.4697884367920211e-09
1981,27/5/2018,15:38:41,51.547985,-0.025739,5.35,7.8,504,-0.2077691282427709,14.495121951219513,29.385546877707647,2.674019090164637,6.348366871125776,1.475000685901219e-09
1982,27/5/2018,15:38:41,51.547985,-0.025739,5.35,7.4,507,-0.14837064652591334,14.502439024390245,29.343600632759124,2.7925514204132758,6.432371194853981,1.4622739240883644e-09
1983,27/5/2018,15:38:42,51.547997,-0.025752,4.57,7.4,504,-0.2077691282427709,14.509756097560976,29.30165438781061,2.9110837506618856,6.516375518582166,1.4495471622755128e-09
1984,27/5/2018,15:38:42,51.547997,-0.025752,4.57,7.5,507,-0.14837064652591334,14.517073170731708,26.23672114348993,3.228826692756486,6.739259133587789,1.6538900401647096e-09
1985,27/5/2018,15:38:43,51.548004,-0.025766,4.72,7.5,507,-0.14837064652591334,14.52439024390244,21.38778956179882,3.664132628140027,7.044101561114128,1.9863353135992684e-09
1986,27/5/2018,15:38:43,51.548004,-0.025766,4.72,7.4,509,-0.10877165871467494,14.531707317073172,16.538857980107704,4.0994385635235675,7.348943988640466,2.318780587033827e-09
1987,27/5/2018,15:38:44,51.548016,-0.02578,4.41,7.4,508,-0.12857115262029412,14.539024390243902,12.445411252573166,5.545629742982435,8.498296352714037,5.160640489987778e-09
1988,27/5/2018,15:38:44,51.548016,-0.02578,4.41,7.7,512,-0.04937317699781735,14.546341463414635,9.255136262397933,8.20032030815627,10.657248713947556,1.1002471018739052e-08
1989,27/5/2018,15:38:45,51.548031,-0.025787,4.69,7.7,515,0.01002530471904024,14.553658536585367,6.064861272222701,10.855010873330105,12.816201075181077,1.6844301547490322e-08
1990,27/5/2018,15:38:45,51.548031,-0.025787,4.69,7.5,518,0.06942378643589782,14.560975609756099,4.304139094404885,12.307729302853115,14.122465096940713,1.999420931284492e-08
1991,27/5/2018,15:38:46,51.548042,-0.025794,4.89,7.5,515,0.01002530471904024,14.56829268292683,6.181651807197069,10.701409322837133,13.258623585925776,1.6293130366861167e-08
1992,27/5/2018,15:38:47,51.548058,-0.0258,4.61,7.5,508,-0.12857115262029412,14.575609756097561,8.059164519989707,9.095089342820762,12.39478207491063,1.259205142087652e-08
1993,27/5/2018,15:38:47,51.548058,-0.0258,4.61,7.9,509,-0.10877165871467494,14.582926829268294,10.069325276673448,7.516138392593114,11.471230492713477,9.052291950771727e-09
1994,27/5/2018,15:38:48,51.548069,-0.025808,5.19,7.9,505,-0.18796963433715172,14.590243902439026,13.167236891189372,6.161621099714841,10.058039717625043,6.8353970561702864e-09
1995,27/5/2018,15:38:48,51.548069,-0.025808,5.19,7.8,508,-0.12857115262029412,14.597560975609756,16.26514850570454,4.807103806836897,8.644848942536951,4.618502161569385e-09
1996,27/5/2018,15:38:49,51.54808,-0.025818,4.17,7.8,507,-0.14837064652591334,14.604878048780488,19.363060120220467,3.452586513958625,7.231658167448517,2.4016072669679446e-09
1997,27/5/2018,15:38:49,51.54808,-0.025818,4.17,7.6,507,-0.14837064652591334,14.61219512195122,18.95655488986063,3.0382806311726442,7.032949433058031,2.4156224839803003e-09
1998,27/5/2018,15:38:50,51.548088,-0.025829,3.89,7.6,508,-0.12857115262029412,14.619512195121953,18.30762353866553,2.6890160419893383,6.918255295955252,2.5839660552469474e-09
1999,27/5/2018,15:38:50,51.548088,-0.025829,3.89,7.3,511,-0.06917267090343654,14.626829268292683,17.658692187470592,2.3397514528061167,6.803561158852501,2.7523096265135534e-09
2000,27/5/2018,15:38:51,51.548096,-0.02584,3.94,7.3,508,-0.12857115262029412,14.634146341463415,19.901320909581923,2.3233249746076994,6.578414545863612,2.33401525300357e-09
2001,27/5/2018,15:38:51,51.548096,-0.02584,3.94,7.2,509,-0.10877165871467494,14.641463414634147,23.047562154601053,2.410910406092006,6.31875153416033,1.7323965217509837e-09
2002,27/5/2018,15:38:52,51.548103,-0.025853,4.15,7.2,506,-0.16817014043153253,14.64878048780488,26.19380339962018,2.4984958375763133,6.059088522457048,1.1307777904983972e-09
2003,27/5/2018,15:38:52,51.548103,-0.025853,4.15,7.2,506,-0.16817014043153253,14.65609756097561,32.25075415076646,2.520751517677383,5.776031459449803,7.720806633815053e-10
2004,27/5/2018,15:38:53,51.548115,-0.025864,4.91,7.2,503,-0.2275686221483901,14.663414634146342,40.342883755158,2.497328393960048,5.476617189237368,5.832352204301537e-10
2005,27/5/2018,15:38:53,51.548115,-0.025864,4.91,7.2,504,-0.2077691282427709,14.670731707317074,48.435013359549544,2.473905270242714,5.177202919024932,3.9438977747880216e-10
2006,27/5/2018,15:38:54,51.548122,-0.025877,4.61,7.2,502,-0.2473681160540093,14.678048780487806,55.98576982646562,2.448823601908775,4.959719222331234,2.7061532251605055e-10
2007,27/5/2018,15:38:54,51.548122,-0.025877,4.61,6.7,502,-0.2473681160540093,14.685365853658537,62.77375401774581,2.421405113064414,4.857672302383319,2.385231882116382e-10
2008,27/5/2018,15:38:55,51.548134,-0.025885,4.78,6.7,500,-0.2869671038652477,14.692682926829269,69.56173820902765,2.3939866242200463,4.7556253824353805,2.0643105390721813e-10
2009,27/5/2018,15:38:55,51.548134,-0.025885,4.78,6.9,501,-0.2671676099596285,14.700000000000001,75.28983834385932,2.3565783520856014,4.663482358965032,1.777608444556527e-10
2010,27/5/2018,15:38:56,51.548141,-0.025894,4.24,6.9,500,-0.2869671038652477,14.707317073170733,77.69312395264532,2.287832523363939,4.602407468535042,1.5982507844492313e-10
2011,27/5/2018,15:38:56,51.548141,-0.025894,4.24,6.9,501,-0.2671676099596285,14.714634146341464,80.09640956143075,2.219086694642293,4.541332578105067,1.4188931243419789e-10
2012,27/5/2018,15:38:57,51.548149,-0.025902,3.96,6.9,501,-0.2671676099596285,14.721951219512196,82.38251645245212,2.1589676204860777,4.491676010694845,1.2771875512850888e-10
2013,27/5/2018,15:38:57,51.548149,-0.025902,3.96,7.0,501,-0.2671676099596285,14.729268292682928,83.0708967116549,2.2164739631146912,4.597707772423319,1.6488665191378963e-10
2014,27/5/2018,15:38:58,51.548161,-0.025913,4.57,7.0,499,-0.3067665977708669,14.73658536585366,83.75927697085767,2.273980305743305,4.703739534151793,2.0205454869907035e-10
2015,27/5/2018,15:38:58,51.548161,-0.025913,4.57,6.8,501,-0.2671676099596285,14.74390243902439,84.44765723006029,2.331486648371904,4.809771295880241,2.3922244548434207e-10
2016,27/5/2018,15:38:59,51.548172,-0.025921,4.67,6.8,499,-0.3067665977708669,14.751219512195123,81.64524797113913,2.337438404593275,4.845432102536462,2.6842209286074893e-10
2017,27/5/2018,15:38:59,51.548172,-0.025921,4.67,6.7,501,-0.2671676099596285,14.758536585365855,78.43302474007344,2.3373377220387965,4.872831454163087,2.966862785244587e-10
2018,27/5/2018,15:39:0,51.54818,-0.025928,3.61,6.7,501,-0.2671676099596285,14.765853658536587,75.22080150900774,2.337237039484318,4.900230805789713,3.249504641881685e-10
2019,27/5/2018,15:39:0,51.54818,-0.025928,3.61,6.2,503,-0.2275686221483901,14.773170731707317,70.3470725495278,2.293108911257519,4.90983013529401,3.783424727957726e-10
2020,27/5/2018,15:39:1,51.548191,-0.025935,4.3,6.2,501,-0.2671676099596285,14.78048780487805,64.8321339626132,2.231989675775649,4.912560065940294,4.414318310498717e-10
2021,27/5/2018,15:39:1,51.548191,-0.025935,4.3,6.2,504,-0.2077691282427709,14.787804878048782,59.31719537569859,2.170870440293779,4.915289996586578,5.045211893039709e-10
2022,27/5/2018,15:39:2,51.548199,-0.025949,5.13,6.2,504,-0.2077691282427709,14.795121951219514,56.28544747393276,2.1229160582093836,4.876925219091337,4.978537319706908e-10
2023,27/5/2018,15:39:2,51.548199,-0.025949,5.13,6.4,505,-0.18796963433715172,14.802439024390244,55.30065405586861,2.0858137850066862,4.804685074074082,4.3368403476140774e-10
2024,27/5/2018,15:39:3,51.54821,-0.02596,3.39,6.4,503,-0.2275686221483901,14.809756097560976,54.31586063780422,2.0487115118039805,4.732444929056809,3.695143375521091e-10
2025,27/5/2018,15:39:3,51.54821,-0.02596,3.39,6.6,503,-0.2275686221483901,14.817073170731708,56.28716423035519,2.0570428699121153,4.750396761309091,3.6289747791528126e-10
2026,27/5/2018,15:39:4,51.548218,-0.025974,4.91,6.6,503,-0.2275686221483901,14.82439024390244,63.19046348079101,2.1411763656166625,4.918826212757262,4.5230261755218156e-10
2027,27/5/2018,15:39:4,51.548218,-0.025974,4.91,6.7,504,-0.2077691282427709,14.831707317073171,70.09376273122515,2.225309861321189,5.087255664205393,5.417077571890602e-10
2028,27/5/2018,15:39:5,51.548225,-0.025992,4.89,6.7,499,-0.3067665977708669,14.839024390243903,78.07316212537886,2.299234242823325,5.199779817034056,5.895324893113445e-10
2029,27/5/2018,15:39:5,51.548225,-0.025992,4.89,6.8,500,-0.2869671038652477,14.846341463414635,90.32060735981763,2.3326670700226657,5.090571467905686,4.724403348723341e-10
2030,27/5/2018,15:39:6,51.548229,-0.026012,4.76,6.8,497,-0.3463655855821053,14.853658536585368,102.5680525942564,2.366099897222007,4.981363118777317,3.553481804333237e-10
2031,27/5/2018,15:39:6,51.548229,-0.026012,4.76,6.8,498,-0.3265660916764861,14.860975609756098,114.7108579096266,2.397719680138025,4.873744024679527,2.411642751626111e-10
2032,27/5/2018,15:39:7,51.548229,-0.026028,3.63,6.8,496,-0.3661650794877245,14.86829268292683,123.21671901098163,2.366323923909501,4.821362281103211,2.2806167882166977e-10
2033,27/5/2018,15:39:7,51.548229,-0.026028,3.63,6.5,497,-0.3463655855821053,14.875609756097562,131.7225801123367,2.3349281676809768,4.768980537526893,2.1495908248072845e-10
2034,27/5/2018,15:39:8,51.548225,-0.02605,4.44,6.5,495,-0.38596457339334367,14.882926829268294,140.22844121369172,2.3035324114524527,4.716598793950577,2.0185648613978715e-10
2035,27/5/2018,15:39:8,51.548225,-0.02605,4.44,6.6,497,-0.3463655855821053,14.890243902439025,138.60928826361132,2.3797641071177864,4.771664804685212,2.2253448040845942e-10
2036,27/5/2018,15:39:9,51.548222,-0.02607,5.33,6.6,494,-0.40576406729896286,14.897560975609757,135.26710974879333,2.4743113182124112,4.845015750789916,2.4896109101649287e-10
2037,27/5/2018,15:39:10,51.548222,-0.026087,5.85,6.6,495,-0.38596457339334367,14.904878048780489,131.92493123397531,2.568858529307036,4.918366696894619,2.7538770162452633e-10
2038,27/5/2018,15:39:11,51.548218,-0.026105,5.35,6.6,497,-0.3463655855821053,14.912195121951221,121.44564841578331,2.4962774439221262,4.863547561628455,2.6682254226682e-10
2039,27/5/2018,15:39:12,51.548214,-0.026124,4.93,6.6,501,-0.2671676099596285,14.919512195121952,107.6258966726497,2.3454731944726697,4.748739366972414,2.418797435709756e-10
2040,27/5/2018,15:39:12,51.548214,-0.026124,4.93,6.0,502,-0.2473681160540093,14.926829268292684,93.80614492951275,2.1946689450231767,4.633931172316345,2.1693694487512519e-10
2041,27/5/2018,15:39:13,51.54821,-0.026142,4.78,6.0,502,-0.2473681160540093,14.934146341463416,83.3362964515271,2.127674321523667,4.589656686599928,2.2457438046772928e-10
2042,27/5/2018,15:39:14,51.548203,-0.026161,4.72,6.0,501,-0.2671676099596285,14.941463414634148,76.11363017995075,2.14191939498547,4.613753072067622,2.637930136915243e-10
2043,27/5/2018,15:39:15,51.548195,-0.026179,5.3,6.0,502,-0.2473681160540093,14.948780487804878,68.89096390837614,2.156164468447269,4.63784945753531,3.0301164691530983e-10
2044,27/5/2018,15:39:15,51.548195,-0.026179,5.3,6.8,504,-0.2077691282427709,14.95609756097561,63.42880452842244,2.1621249891836247,4.641358798838568,3.173918478325476e-10
2045,27/5/2018,15:39:16,51.548187,-0.026198,5.2,6.8,502,-0.2473681160540093,14.963414634146343,61.47094525869274,2.151595055286097,4.603889498434762,2.823309920383099e-10
2046,27/5/2018,15:39:17,51.54818,-0.026215,4.82,6.8,503,-0.2275686221483901,14.970731707317075,59.513085988963034,2.1410651213885696,4.566420198030956,2.472701362440722e-10
2047,27/5/2018,15:39:18,51.548176,-0.026232,4.7,6.8,503,-0.2275686221483901,14.978048780487805,57.914367182044025,2.1368054879627065,4.546728533252627,2.258653944498854e-10
2048,27/5/2018,15:39:19,51.548168,-0.02625,4.93,6.8,503,-0.2275686221483901,14.985365853658537,58.18722543483831,2.1652220682623793,4.6196808851139775,2.756263171628975e-10
2049,27/5/2018,15:39:20,51.548164,-0.026268,5.06,6.8,503,-0.2275686221483901,14.99268292682927,58.460083687632604,2.1936386485620516,4.692633236975327,3.2538723987590953e-10
2050,27/5/2018,15:39:20,51.548164,-0.026268,5.06,7.3,504,-0.2077691282427709,15.0,58.73294194042683,2.2220552288617172,4.76558558883666,3.7514816258890953e-10
2051,27/5/2018,15:39:21,51.548157,-0.026287,5.3,7.3,501,-0.2671676099596285,15.007317073170732,57.934052223112495,2.3579383693982945,4.98866853549396,4.775047765504526e-10
2052,27/5/2018,15:39:22,51.548149,-0.026305,5.3,7.3,502,-0.2473681160540093,15.014634146341464,57.12171028881532,2.4951703937462035,5.213635870452695,5.805215537880376e-10
2053,27/5/2018,15:39:23,51.548141,-0.026323,5.3,7.3,502,-0.2473681160540093,15.021951219512196,56.30936835451814,2.6324024180941126,5.438603205411431,6.835383310256226e-10
2054,27/5/2018,15:39:23,51.548141,-0.026323,5.3,7.6,505,-0.18796963433715172,15.029268292682927,49.68420676832537,2.920812414976464,5.8199984922875485,1.0141046394715145e-09
2055,27/5/2018,15:39:24,51.54813,-0.026337,4.76,7.6,502,-0.2473681160540093,15.036585365853659,41.73265168933895,3.2437188337387255,6.237088163290472,1.396594151381089e-09
2056,27/5/2018,15:39:25,51.548126,-0.026354,4.59,7.6,505,-0.18796963433715172,15.043902439024391,33.78109661035252,3.5666252525009865,6.654177834293396,1.7790836632906632e-09
2057,27/5/2018,15:39:26,51.548119,-0.02637,5.07,7.6,508,-0.12857115262029412,15.051219512195123,27.40872116836497,3.6586352767288637,7.2069982249596425,2.353941600933672e-09
2058,27/5/2018,15:39:27,51.548111,-0.026386,4.85,7.6,512,-0.04937317699781735,15.058536585365854,21.92149100061917,3.6212256658038626,7.83589698078726,3.036623879114881e-09
2059,27/5/2018,15:39:27,51.548111,-0.026386,4.85,8.1,514,-0.009774189186578956,15.065853658536586,16.434260832872035,3.5838160548788522,8.46479573661503,3.719306157296256e-09
2060,27/5/2018,15:39:28,51.5481,-0.0264,4.98,8.1,510,-0.08897216480905573,15.073170731707318,15.566788986871138,3.53014917215188,8.51833951896032,3.755660020104448e-09
2061,27/5/2018,15:39:29,51.548092,-0.026413,5.26,8.1,507,-0.14837064652591334,15.08048780487805,19.963032718975896,3.45795888432844,7.9163284592688585,3.0555924704422586e-09
2062,27/5/2018,15:39:30,51.54808,-0.026427,5.85,8.1,506,-0.16817014043153253,15.08780487804878,24.359276451079587,3.385768596505017,7.314317399577544,2.355524920780239e-09
2063,27/5/2018,15:39:30,51.54808,-0.026427,5.85,8.6,507,-0.14837064652591334,15.095121951219513,29.449998592458403,3.2717867250115025,6.785752588031306,1.75378160758462e-09
2064,27/5/2018,15:39:31,51.548069,-0.026441,4.7,8.6,502,-0.2473681160540093,15.102439024390245,36.20818303271094,3.057462079359006,6.433534295167916,1.3881175665220688e-09
2065,27/5/2018,15:39:31,51.548069,-0.026441,4.7,39.0,504,-0.2077691282427709,15.109756097560977,42.966367472963476,2.8431374337065094,6.081316002304526,1.0224535254595177e-09
2066,27/5/2018,15:39:32,51.548061,-0.026454,4.7,39.0,502,-0.2473681160540093,15.117073170731707,49.25572597398971,2.635581379240123,5.731363971699173,6.870321253438255e-10
2067,27/5/2018,15:39:33,51.548054,-0.026467,4.52,39.0,504,-0.2077691282427709,15.12439024390244,52.127590128561486,2.47736479210367,5.397931800184606,5.720636605507248e-10
2068,27/5/2018,15:39:34,51.54805,-0.02648,4.41,39.0,503,-0.2275686221483901,15.131707317073172,54.99945428313327,2.319148204967217,5.06449962867004,4.5709519575762413e-10
2069,27/5/2018,15:39:34,51.54805,-0.02648,4.41,9.3,504,-0.2077691282427709,15.139024390243904,57.87131843770504,2.160931617830764,4.731067457155474,3.4212673096452346e-10
2070,27/5/2018,15:39:35,51.548042,-0.026494,4.72,9.3,502,-0.2473681160540093,15.146341463414634,61.27763406459908,2.159983342820805,4.661727455548784,2.99610116403791e-10
2071,27/5/2018,15:39:36,51.548035,-0.026507,4.74,9.3,501,-0.2671676099596285,15.153658536585366,64.71371725674126,2.16779450619767,4.607096705026874,2.6112888258530036e-10
2072,27/5/2018,15:39:37,51.548027,-0.026522,4.83,9.3,502,-0.2473681160540093,15.160975609756099,68.14980044888345,2.1756056695745345,4.552465954504962,2.2264764876680978e-10
2073,27/5/2018,15:39:38,51.548023,-0.026536,4.63,9.3,502,-0.2473681160540093,15.16829268292683,73.33386258890108,2.2074878585056483,4.5719891616372195,2.139002825866851e-10
2074,27/5/2018,15:39:38,51.548023,-0.026536,4.63,9.6,502,-0.2473681160540093,15.175609756097561,79.02876210067335,2.2464046741664108,4.613183460906705,2.1384247803714256e-10
2075,27/5/2018,15:39:39,51.548016,-0.02655,4.37,9.6,499,-0.3067665977708669,15.182926829268293,84.723661612447,2.285321489827183,4.6543777601762,2.137846734876e-10
2076,27/5/2018,15:39:40,51.548012,-0.026564,4.59,9.6,499,-0.3067665977708669,15.190243902439025,89.3833415246595,2.2955582103829264,4.650321391584401,2.0398490995184972e-10
2077,27/5/2018,15:39:41,51.548004,-0.026577,4.98,9.6,498,-0.3265660916764861,15.197560975609758,93.35417818368987,2.286710970374075,4.616154873154394,1.8770277038373792e-10
2078,27/5/2018,15:39:41,51.548004,-0.026577,4.98,9.7,500,-0.2869671038652477,15.204878048780488,97.32501484271928,2.277863730365226,4.581988354724394,1.7142063081563007e-10
2079,27/5/2018,15:39:42,51.547997,-0.026589,3.89,9.7,499,-0.3067665977708669,15.21219512195122,99.11079507048537,2.2766356807224155,4.586343379965067,1.813113694390048e-10
2080,27/5/2018,15:39:43,51.547989,-0.026603,4.98,9.7,499,-0.3067665977708669,15.219512195121952,97.96511905949276,2.2856294829335164,4.642378635475442,2.2631545614937167e-10
2081,27/5/2018,15:39:44,51.547981,-0.026617,4.63,9.7,499,-0.3067665977708669,15.226829268292684,96.81944304850016,2.2946232851446173,4.698413890985816,2.7131954285973855e-10
2082,27/5/2018,15:39:44,51.547981,-0.026617,4.63,9.8,500,-0.2869671038652477,15.234146341463415,95.20031226626229,2.2855765892067295,4.754580978753,3.21869613578187e-10
2083,27/5/2018,15:39:45,51.547974,-0.026632,4.8,9.8,498,-0.3265660916764861,15.241463414634147,92.18818612905497,2.223451264328731,4.811135942474866,3.887370401059077e-10
2084,27/5/2018,15:39:46,51.547966,-0.026646,4.33,9.8,502,-0.2473681160540093,15.24878048780488,89.17605999184765,2.161325939450733,4.867690906196733,4.5560446663362845e-10
2085,27/5/2018,15:39:47,51.547958,-0.026661,4.19,9.8,501,-0.2671676099596285,15.256097560975611,86.63351238028368,2.1057794564565637,4.915013564548702,5.107078256163257e-10
2086,27/5/2018,15:39:47,51.547958,-0.026661,4.19,9.7,502,-0.2473681160540093,15.263414634146342,89.47122041844744,2.1256108906395967,4.856555910527261,4.3102288527001177e-10
2087,27/5/2018,15:39:48,51.547955,-0.026675,3.78,9.7,499,-0.3067665977708669,15.270731707317074,92.30892845661191,2.145442324822634,4.7980982565058055,3.513379449236785e-10
2088,27/5/2018,15:39:48,51.547955,-0.026675,3.78,9.6,500,-0.2869671038652477,15.278048780487806,95.14663649477637,2.165273759005672,4.73964060248435,2.7165300457734533e-10
2089,27/5/2018,15:39:49,51.547951,-0.026693,5.02,9.6,498,-0.3265660916764861,15.285365853658538,101.4423959353362,2.22616119223064,4.736845523575572,2.733149576543139e-10
