Count,Date,Time,Lat,Long,Speed,Altitude,GSR,normalised_gsr,time_audio,rms,centroid_hz,bandwidth_hz,flatness,2D_x,2D_y,3D_x,3D_y,3D_z
2285,27/5/2018,15:41:59,51.547241,-0.028876,4.69,3.4,497,-0.3463655855821053,16.71951219512195,126.48314514101952,2.352213603324373,4.849108750593323,2.7147307638891115e-10,12.925212,12.61908,-3.9085002,2.4942064,3.1439986
2286,27/5/2018,15:42:0,51.547234,-0.02889,4.63,3.4,497,-0.3463655855821053,16.726829268292683,128.28756514409662,2.3179327912997563,4.776443185739399,2.588671452390803e-10,13.072846,12.627651,-3.8474467,2.5456831,3.143775
2287,27/5/2018,15:42:0,51.547234,-0.02889,4.63,3.7,498,-0.3265660916764861,16.734146341463415,130.09198514717372,2.2836519792751404,4.703777620885477,2.462612140892493e-10,14.349746,10.887511,-2.356982,3.3705697,5.0049624
2288,27/5/2018,15:42:1,51.547226,-0.028905,5.07,3.7,495,-0.3859645733933436,16.741463414634147,131.8964051502508,2.249371167250524,4.6311120560315535,2.3365528293941837e-10,12.1447,14.020777,-3.9193485,1.5050321,1.830681
2289,27/5/2018,15:42:2,51.547218,-0.028919,5.07,3.7,497,-0.3463655855821053,16.74878048780488,130.03718974423083,2.2111995917160647,4.576182666620907,2.1013160939954816e-10,13.117259,12.635773,-3.8072987,2.573271,3.1220012
2290,27/5/2018,15:42:3,51.547207,-0.028931,4.83,3.7,497,-0.3463655855821053,16.75609756097561,128.114876204147,2.172961006261092,4.521558744171608,1.8641990154510324e-10,13.088438,12.629037,-3.855995,2.5473661,3.142005
2291,27/5/2018,15:42:4,51.547199,-0.028944,4.74,3.7,498,-0.3265660916764861,16.763414634146343,126.19256266406316,2.134722420806119,4.466934821722308,1.6270819369065826e-10,14.242547,10.812975,-2.4062328,3.3059692,5.0805645
2292,27/5/2018,15:42:5,51.547192,-0.028956,4.85,3.7,498,-0.3265660916764861,16.770731707317076,125.56764665900194,2.160052587617881,4.494067991142684,1.7593531333849367e-10,14.237155,10.808741,-2.3934517,3.3200958,5.073893
2293,27/5/2018,15:42:5,51.547192,-0.028956,4.85,4.2,499,-0.3067665977708669,16.778048780487804,125.24770143373712,2.200325446569951,4.540419267109644,1.97845402333824e-10,14.7615385,10.442192,-2.2492306,3.7137704,5.4997745
2294,27/5/2018,15:42:6,51.54718,-0.028966,4.61,4.2,496,-0.3661650794877245,16.785365853658536,124.9277562084722,2.2405983055220404,4.586770543076626,2.1975549132916488e-10,12.236087,13.304872,-4.0130596,1.7934307,2.6474476
2295,27/5/2018,15:42:7,51.547169,-0.028976,4.85,4.2,496,-0.3661650794877245,16.79268292682927,124.27030634407598,2.246647177976567,4.612543532046016,2.3112638642223062e-10,12.236895,13.282587,-4.058277,1.7736328,2.6624696
2296,27/5/2018,15:42:8,51.547157,-0.028987,4.94,4.2,497,-0.3463655855821053,16.8,123.41992795467374,2.2331325171659016,4.626553309203516,2.364727387429296e-10,12.667313,12.565272,-4.1982083,2.350955,3.2666836
2297,27/5/2018,15:42:8,51.547157,-0.028987,4.94,4.9,499,-0.3067665977708669,16.807317073170733,122.5695495652715,2.2196178563552365,4.640563086361016,2.4181909106362846e-10,14.815421,10.358586,-2.2477422,3.7732005,5.586087
2298,27/5/2018,15:42:9,51.547146,-0.028993,5.37,4.9,497,-0.3463655855821053,16.814634146341465,121.63258269647244,2.1985287726162865,4.646270953404004,2.3093662066123892e-10,12.583552,12.50907,-4.2514195,2.3252275,3.3094716
2299,27/5/2018,15:42:9,51.547146,-0.028993,5.37,5.0,499,-0.3067665977708669,16.821951219512197,120.5951426508946,2.168650686700925,4.64234567654208,2.0122299182152588e-10,14.848197,10.293516,-2.2531242,3.7932556,5.6155605
2300,27/5/2018,15:42:10,51.547134,-0.028996,4.93,5.0,497,-0.3463655855821053,16.82926829268293,119.55770260531676,2.138772600785564,4.6384203996801565,1.715093629818129e-10,12.497134,12.462945,-4.2879696,2.2985468,3.3408186
2301,27/5/2018,15:42:10,51.547134,-0.028996,4.93,4.9,499,-0.3067665977708669,16.836585365853658,119.82312088005456,2.124603517323244,4.627000094464613,1.4994514603882283e-10,14.851111,10.286093,-2.2462807,3.822524,5.6627345
2302,27/5/2018,15:42:11,51.547123,-0.029003,4.89,4.9,497,-0.3463655855821053,16.84390243902439,123.28615487566827,2.1489891657299376,4.597184680496062,1.4838209667519784e-10,12.641695,12.531235,-4.205518,2.350889,3.2833679
2303,27/5/2018,15:42:11,51.547123,-0.029003,4.89,4.9,498,-0.3265660916764861,16.851219512195122,126.74918887128196,2.173374814136632,4.567369266527511,1.4681904731157284e-10,14.272129,10.823824,-2.402184,3.3150105,5.09142
2304,27/5/2018,15:42:12,51.547112,-0.029011,5.26,4.9,496,-0.3661650794877245,16.858536585365854,130.23562324337843,2.196840902915852,4.543303393904473,1.4475749731692962e-10,12.267104,13.3738985,-3.9644268,1.7447529,2.5675404
2305,27/5/2018,15:42:13,51.547104,-0.02902,4.46,4.9,496,-0.3661650794877245,16.865853658536587,133.90021126299413,2.213306125624973,4.563010396603347,1.3890072181504156e-10,12.443008,13.509862,-3.7725,1.7873138,2.4483066
2306,27/5/2018,15:42:13,51.547104,-0.02902,4.46,4.8,497,-0.3463655855821053,16.87317073170732,137.5647992826098,2.229771348334094,4.58271739930222,1.3304394631315352e-10,13.444936,12.741393,-3.408721,2.678602,2.9608235
2307,27/5/2018,15:42:14,51.547096,-0.029033,4.61,4.8,495,-0.3859645733933436,16.88048780487805,141.22938730222552,2.2462365710432146,4.602424402001094,1.2718717081126549e-10,12.3327,14.353231,-3.6764007,1.5242664,1.4310269
2308,27/5/2018,15:42:14,51.547096,-0.029033,4.61,4.9,497,-0.3463655855821053,16.887804878048783,141.081998252287,2.235637097464199,4.607971252500115,1.292909913113193e-10,13.661376,12.909794,-3.212906,2.6982825,2.835013
2309,27/5/2018,15:42:15,51.547089,-0.029046,4.89,4.9,495,-0.3859645733933436,16.89512195121951,140.70293195582025,2.223392736153769,4.612657503627148,1.3187862609692609e-10,12.348869,14.369026,-3.6920943,1.5212109,1.4546373
2310,27/5/2018,15:42:15,51.547089,-0.029046,4.89,5.2,497,-0.3463655855821053,16.902439024390244,140.3238656593533,2.2111483748433334,4.617343754754182,1.3446626088253416e-10,13.591761,12.865365,-3.2441282,2.6922758,2.8527057
2311,27/5/2018,15:42:16,51.547081,-0.029058,4.93,5.2,496,-0.3661650794877245,16.909756097560976,138.92816585302378,2.1978113274763555,4.600894655431955,1.297423185970269e-10,12.592271,13.535022,-3.696653,1.83812,2.4077718
2312,27/5/2018,15:42:16,51.547081,-0.029058,4.93,5.0,498,-0.3265660916764861,16.917073170731708,137.22761583328253,2.1841466245931103,4.578107858175828,1.2282590890917408e-10,14.469211,11.106982,-2.3138754,3.4184823,4.822945
2313,27/5/2018,15:42:17,51.547073,-0.02907,4.72,5.0,496,-0.3661650794877245,16.92439024390244,135.52706581354127,2.170481921709865,4.5553210609197015,1.1590949922132125e-10,12.49273,13.538319,-3.7419674,1.7994964,2.4220355
2314,27/5/2018,15:42:17,51.547073,-0.02907,4.72,5.1,497,-0.3463655855821053,16.931707317073172,134.4468571601843,2.166692538388609,4.555696149715931,1.1582434356009892e-10,13.36827,12.706449,-3.5104613,2.659463,3.000548
2315,27/5/2018,15:42:18,51.547066,-0.029082,4.5,5.1,496,-0.3661650794877245,16.939024390243905,133.7872909401973,2.16959943340048,4.571776900972313,1.2037133960186315e-10,12.437841,13.505031,-3.8104131,1.7581632,2.4610353
2316,27/5/2018,15:42:18,51.547066,-0.029082,4.5,4.9,498,-0.3265660916764861,16.946341463414637,133.12772472021027,2.1725063284123496,4.587857652228694,1.249183356436274e-10,14.442746,11.032941,-2.3203075,3.412792,4.90187
2317,27/5/2018,15:42:19,51.547054,-0.029094,4.2,4.9,496,-0.3661650794877245,16.953658536585365,132.8963624587873,2.1746731607652388,4.596910590496095,1.3071765042688968e-10,12.403836,13.517423,-3.8102574,1.7563304,2.4297361
2318,27/5/2018,15:42:19,51.547054,-0.029094,4.2,5.0,498,-0.3265660916764861,16.960975609756098,133.25023780799492,2.175828530020704,4.596358431941368,1.3822854216633692e-10,14.445956,11.042568,-2.2953296,3.4383638,4.859078
2319,27/5/2018,15:42:20,51.54705,-0.029106,4.2,5.0,496,-0.3661650794877245,16.96829268292683,133.60411315720253,2.176983899276169,4.595806273386639,1.457394339057841e-10,12.436635,13.514377,-3.7911046,1.7668657,2.4349003
2320,27/5/2018,15:42:20,51.54705,-0.029106,4.2,5.2,497,-0.3463655855821053,16.975609756097562,134.11419450945965,2.1847624567842576,4.609013955034993,1.5871746102785024e-10,13.362658,12.7054615,-3.5083294,2.6614578,3.0020294
2321,27/5/2018,15:42:21,51.547039,-0.029119,4.98,5.2,496,-0.3661650794877245,16.982926829268294,135.09507393037407,2.212503014323169,4.663693193897388,1.881731953377083e-10,12.513014,13.544921,-3.7464926,1.798607,2.4280024
2322,27/5/2018,15:42:21,51.547039,-0.029119,4.98,5.5,498,-0.3265660916764861,16.990243902439026,136.0759533512885,2.240243571862081,4.718372432759783,2.1762892964756635e-10,14.464291,11.06594,-2.3188245,3.4185226,4.8655686
2323,27/5/2018,15:42:22,51.547031,-0.02913,3.41,5.5,495,-0.3859645733933436,16.99756097560976,136.80217244348805,2.265060618127801,4.767298473849508,2.4583717336288666e-10,12.167173,14.081369,-3.887195,1.5002103,1.7624419
2324,27/5/2018,15:42:22,51.547031,-0.02913,3.41,5.7,497,-0.3463655855821053,17.00487804878049,134.42062057809034,2.254200323227417,4.746014831941315,2.5882154982277306e-10,13.365789,12.707527,-3.53505,2.6509461,3.0208528
2325,27/5/2018,15:42:23,51.547028,-0.029138,1.72,5.7,495,-0.3859645733933436,17.01219512195122,132.0390687126938,2.243340028327038,4.724731190033132,2.7180592628265315e-10,12.14165,13.988927,-3.9294255,1.5124108,1.8638014
2326,27/5/2018,15:42:24,51.547028,-0.029144,1.3,5.7,498,-0.3265660916764861,17.01951219512195,129.65751684729608,2.2324797334266537,4.703447548124938,2.8479030274253955e-10,14.369288,10.9038925,-2.3708851,3.3556697,5.032134
2327,27/5/2018,15:42:24,51.547028,-0.029144,1.3,5.8,499,-0.3067665977708669,17.026829268292683,127.64878784229089,2.196921240429945,4.6189578216919465,2.453298916052556e-10,14.680224,10.584721,-2.2615578,3.6391532,5.3702917
2328,27/5/2018,15:42:25,51.547028,-0.029151,2.22,5.8,498,-0.3265660916764861,17.034146341463416,125.68040790208936,2.158689764358987,4.52762756408071,2.0019359961896728e-10,14.244909,10.804663,-2.408353,3.3052573,5.0915017
2329,27/5/2018,15:42:26,51.54702,-0.029164,3.56,5.8,497,-0.3463655855821053,17.041463414634148,123.71202796188784,2.1204582882880287,4.4362973064694735,1.5505730763267895e-10,12.681205,12.548732,-4.189737,2.3572283,3.275522
2330,27/5/2018,15:42:27,51.547012,-0.029178,4.56,5.8,497,-0.3463655855821053,17.04878048780488,124.54873462857296,2.1309291919917883,4.44881833426379,1.4101032395143082e-10,12.731916,12.581027,-4.156372,2.3782947,3.2608225
2331,27/5/2018,15:42:27,51.547012,-0.029178,4.56,5.6,498,-0.3265660916764861,17.056097560975612,126.42847743921212,2.159509462542508,4.499955155241869,1.3852350820691436e-10,14.251539,10.815947,-2.4120126,3.2958796,5.089504
2332,27/5/2018,15:42:28,51.547005,-0.029188,4.11,5.6,496,-0.3661650794877245,17.063414634146344,128.30822024985127,2.188089733093228,4.551091976219947,1.360366924623979e-10,12.246831,13.346137,-4.013038,1.7487961,2.6103895
2333,27/5/2018,15:42:28,51.547005,-0.029188,4.11,5.9,498,-0.3265660916764861,17.070731707317073,130.1993828924691,2.1975431650305994,4.5770890114581135,1.3707787746257898e-10,14.35525,10.925621,-2.3487322,3.3777905,4.992718
2334,27/5/2018,15:42:29,51.546997,-0.029197,5.17,5.9,496,-0.3661650794877245,17.078048780487805,132.09968140067147,2.1916951260773136,4.582974218104391,1.4094146305851652e-10,12.401612,13.494178,-3.8400056,1.7521199,2.462739
2335,27/5/2018,15:42:29,51.546997,-0.029197,5.17,6.1,497,-0.3463655855821053,17.085365853658537,133.99997990887385,2.1858470871240274,4.588859424750668,1.4480504865445406e-10,13.342253,12.68922,-3.519965,2.6578388,3.00627
2336,27/5/2018,15:42:30,51.546989,-0.02921,4.57,6.1,496,-0.3661650794877245,17.09268292682927,135.3931777535417,2.1983215840603867,4.60164204510403,1.5203457456818967e-10,12.51628,13.53108,-3.7337773,1.8089813,2.4079866
2337,27/5/2018,15:42:30,51.546989,-0.02921,4.57,6.7,498,-0.3265660916764861,17.1,135.966549485922,2.2404179972075364,4.625575666177653,1.647057927599403e-10,14.449264,11.093864,-2.3069885,3.431272,4.8252583
